cluster;img;category_llava_next;inference_time
11;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/11/snev_NA_9794_53633235352__b.jpg;Not valid;0.6435627937316895
11;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/11/snev_NA_9794_53633235557__b.jpg;Not valid;0.6472432613372803
11;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/11/snev_NA_9794_53633235817__b.jpg;Not valid;0.6431772708892822
11;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/11/snev_NA_9794_53634127046__b.jpg;Not valid;0.6423048973083496
11;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/11/snev_NA_9794_53634127066__b.jpg;Not valid;0.6417593955993652
11;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/11/snev_NA_9794_53634127261__b.jpg;Not valid;0.6418185234069824
11;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/11/snev_NA_9794_53634127536__b.jpg;Not valid;0.6433975696563721
11;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/11/snev_NA_9794_53634340233__b.jpg;Not valid;0.6470954418182373
11;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/11/snev_NA_9794_53634340483__b.jpg;Not valid;0.6471025943756104
11;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/11/snev_NA_9794_53634341138__b.jpg;Not valid;0.6458468437194824
11;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/11/snev_NA_9794_53634341168__b.jpg;Not valid;0.64678955078125
11;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/11/snev_NA_9794_53634465024__b.jpg;Not valid;0.6567461490631104
11;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/11/snev_NA_9794_53634465414__b.jpg;Not valid;0.6460638046264648
11;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/11/snev_NA_9794_53634572440__b.jpg;Not valid;0.6562197208404541
11;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/11/snev_NA_9794_53634572760__b.jpg;Not valid;0.6529550552368164
11;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/11/snev_NA_9794_53634572815__b.jpg;Not valid;0.642540454864502
11;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/11/snev_NA_9794_53634572875__b.jpg;Not valid;0.6468541622161865
11;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/11/snev_NA_9991_53604924737__b.jpg;Not valid;0.6441571712493896
11;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/11/snev_NA_9991_53604924907__b.jpg;Not valid;0.6429166793823242
11;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/11/snev_NA_9991_53604924942__b.jpg;Not valid;0.6480143070220947
11;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/11/snev_NA_9991_53604925057__b.jpg;Not valid;0.643773078918457
11;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/11/snev_NA_9991_53606012833__b.jpg;Not valid;0.6433773040771484
11;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/11/snev_NA_9991_53606139814__b.jpg;Terrestrial activities;0.7368040084838867
11;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/11/snev_NA_9991_53606140094__b.jpg;Not valid;0.5567162036895752
11;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/11/snev_NA_9991_53606264565__b.jpg;Not valid;0.6429357528686523
11;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/11/snev_NA_9991_53606264630__b.jpg;Not valid;0.6429896354675293
11;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/11/snev_NA_9991_53606264830__b.jpg;Not valid;0.6435568332672119
11;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/11/snev_NA_9991_53606264850__b.jpg;Not valid;0.6439497470855713
11;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/11/snev_NA_9991_53634059106__b.jpg;Not valid;0.6443915367126465
11;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/11/snev_NA_9991_53634059221__b.jpg;Not valid;0.6456344127655029
11;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/11/snev_NA_9991_53634059351__b.jpg;Not valid;0.6442384719848633
11;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/11/snev_NA_9991_53634059396__b.jpg;Not valid;0.6443426609039307
11;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/11/snev_NA_9991_53634061646__b.jpg;Not valid;0.6425716876983643
11;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/11/snev_NA_9991_53634061701__b.jpg;Not valid;0.6432578563690186
11;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/11/snev_NA_9991_53634272598__b.jpg;Not valid;0.6419909000396729
11;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/11/snev_NA_9991_53634272693__b.jpg;Not valid;0.6419579982757568
11;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/11/snev_NA_9991_53634275238__b.jpg;Not valid;0.6447663307189941
11;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/11/snev_NA_9991_53634504400__b.jpg;Not valid;0.6445221900939941
11;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/11/snev_NA_9991_53634506985__b.jpg;Not valid;0.6444125175476074
12;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/12/snev_NA_1408_53787389782__b.jpg;Plants;0.6942934989929199
12;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/12/snev_NA_1507_54040943602__b.jpg;Plants;0.8718328475952148
12;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/12/snev_NA_1603_53779193896__b.jpg;Plants;0.6955678462982178
12;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/12/snev_NA_1604_53764262571__b.jpg;Plants;0.7090222835540771
12;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/12/snev_NA_1703_53657735619__b.jpg;Plants;0.8268349170684814
12;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/12/snev_NA_2003_53735563577__b.jpg;Not valid;0.7872307300567627
12;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/12/snev_NA_2021_53721145515__b.jpg;Not valid;0.8298084735870361
12;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/12/snev_NA_2021_53722982490__b.jpg;Not valid;0.8673896789550781
12;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/12/snev_NA_2021_53724209080__b.jpg;Not valid;0.8672261238098145
12;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/12/snev_NA_2021_53852110611__b.jpg;Plants;0.6942169666290283
12;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/12/snev_NA_2021_53882763501__b.jpg;Plants;0.6951355934143066
12;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/12/snev_NA_2099_53737974562__b.jpg;Plants;0.8646399974822998
12;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/12/snev_NA_2099_53757283425__b.jpg;Not valid;0.7195513248443604
12;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/12/snev_NA_2100_53751738867__b.jpg;Plants;0.7165746688842773
12;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/12/snev_NA_2776_53828187035__b.jpg;Plants;0.8244941234588623
12;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/12/snev_NA_2873_53827606973__b.jpg;Not valid;0.8387808799743652
12;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/12/snev_NA_2873_53828080184__b.jpg;Plants;0.8174514770507812
12;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/12/snev_NA_3262_53840851956__b.jpg;Plants;0.6981799602508545
12;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/12/snev_NA_3359_53848316452__b.jpg;Plants;0.8435275554656982
12;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/12/snev_NA_5506_53592604212__b.jpg;Plants;0.7148284912109375
12;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/12/snev_NA_5506_53826043703__b.jpg;Plants;0.7159476280212402
12;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/12/snev_NA_5506_53826238860__b.jpg;Plants;0.7224709987640381
12;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/12/snev_NA_5507_53695828866__b.jpg;Plants;0.7166638374328613
12;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/12/snev_NA_5602_53754652449__b.jpg;Plants;0.7159695625305176
12;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/12/snev_NA_5603_53727078148__b.jpg;Animals;0.7138736248016357
12;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/12/snev_NA_5603_53871984332__b.jpg;Vegetation and habitats;0.8952562808990479
12;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/12/snev_NA_5603_53871984342__b.jpg;Plants;0.7128348350524902
12;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/12/snev_NA_5603_53939878889__b.jpg;Not valid;0.7257351875305176
12;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/12/snev_NA_627_53692001349__b.jpg;Plants;0.7155880928039551
12;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/12/snev_NA_627_53787465712__b.jpg;Plants;0.6945726871490479
12;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/12/snev_NA_627_53797705221__b.jpg;Plants;0.6922650337219238
12;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/12/snev_NA_627_53817975680__b.jpg;Plants;0.6962285041809082
12;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/12/snev_NA_627_53823885755__b.jpg;Plants;0.6936969757080078
12;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/12/snev_NA_725_53691970790__b.jpg;Not valid;0.8382687568664551
12;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/12/snev_NA_725_53790860176__b.jpg;Plants;0.6939027309417725
12;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/12/snev_NA_725_53834695888__b.jpg;Plants;0.6945626735687256
13;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/13/snev_NA_1411_53855867354__b.jpg;Not valid;0.8164706230163574
13;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/13/snev_NA_1507_53879868901__b.jpg;Vegetation and habitats;0.9017915725708008
13;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/13/snev_NA_1514_54034640567__b.jpg;Not valid;0.6245598793029785
13;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/13/snev_NA_1514_54035504676__b.jpg;Not valid;0.6262927055358887
13;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/13/snev_NA_1514_54035753338__b.jpg;Not valid;0.6248490810394287
13;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/13/snev_NA_1514_54035756238__b.jpg;Terrestrial activities;0.7179429531097412
13;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/13/snev_NA_1514_54035835954__b.jpg;Not valid;0.6251378059387207
13;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/13/snev_NA_1514_54035835969__b.jpg;Not valid;0.6275160312652588
13;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/13/snev_NA_1514_54035956070__b.jpg;Terrestrial activities;0.7190251350402832
13;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/13/snev_NA_1611_54034640507__b.jpg;Not valid;0.6251120567321777
13;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/13/snev_NA_1611_54035756228__b.jpg;Not valid;0.625640869140625
13;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/13/snev_NA_4810_53963023067__b.jpg;Not valid;0.8660218715667725
13;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/13/snev_NA_4810_53964162498__b.jpg;Terrestrial activities;0.8060557842254639
14;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/14/snev_NA_1506_53699634239__b.jpg;Plants;0.7615630626678467
14;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/14/snev_NA_1506_53781996361__b.jpg;Vegetation and habitats;0.8790020942687988
14;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/14/snev_NA_1507_53801357398__b.jpg;Plants;0.7149744033813477
14;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/14/snev_NA_1704_53701762401__b.jpg;Plants;0.7891724109649658
14;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/14/snev_NA_1801_53718096845__b.jpg;Not valid;0.7628922462463379
14;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/14/snev_NA_2002_53752268480__b.jpg;Plants;0.7065131664276123
14;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/14/snev_NA_2099_53757066528__b.jpg;Vegetation and habitats;0.891564130783081
14;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/14/snev_NA_263_53855665781__b.jpg;Plants;0.6941676139831543
14;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/14/snev_NA_263_53855923518__b.jpg;Not valid;0.7004718780517578
14;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/14/snev_NA_2873_53827753156__b.jpg;Not valid;0.8422844409942627
14;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/14/snev_NA_2873_53827802170__b.jpg;Plants;0.8286502361297607
14;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/14/snev_NA_2873_53900870758__b.jpg;Plants;0.7873969078063965
14;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/14/snev_NA_2873_53900970504__b.jpg;Not valid;0.8412489891052246
14;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/14/snev_NA_2873_53901277440__b.jpg;Vegetation and habitats;1.056100845336914
14;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/14/snev_NA_2873_53901277590__b.jpg;Not valid;0.8282785415649414
14;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/14/snev_NA_3262_53833638837__b.jpg;Vegetation and habitats;0.9571952819824219
14;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/14/snev_NA_3360_53843035439__b.jpg;Vegetation and habitats;0.8779146671295166
14;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/14/snev_NA_3455_53847538575__b.jpg;Not valid;0.7887313365936279
14;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/14/snev_NA_3550_53842773417__b.jpg;Plants;0.69657301902771
14;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/14/snev_NA_3645_53749158907__b.jpg;Vegetation and habitats;0.9032447338104248
14;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/14/snev_NA_3648_53840813012__b.jpg;Not valid;0.8444044589996338
14;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/14/snev_NA_3648_53842774082__b.jpg;Fungus;0.8112452030181885
14;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/14/snev_NA_3648_53844019964__b.jpg;Vegetation and habitats;0.8854026794433594
14;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/14/snev_NA_5311_54040678307__b.jpg;Not valid;0.7142407894134521
14;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/14/snev_NA_5506_53929986837__b.jpg;Not valid;0.7175958156585693
14;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/14/snev_NA_5506_53930402093__b.jpg;Not valid;0.7145993709564209
14;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/14/snev_NA_5506_53930608645__b.jpg;Not valid;0.7167258262634277
14;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/14/snev_NA_5506_53931744482__b.jpg;Vegetation and habitats;0.8981025218963623
14;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/14/snev_NA_5506_53973381283__b.jpg;Not valid;0.7139694690704346
14;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/14/snev_NA_5506_53973465289__b.jpg;Not valid;0.7158229351043701
14;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/14/snev_NA_5506_53973577860__b.jpg;Not valid;0.7148952484130859
14;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/14/snev_NA_5506_53977139914__b.jpg;Not valid;0.7172064781188965
14;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/14/snev_NA_725_53691647576__b.jpg;Plants;0.7626409530639648
14;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/14/snev_NA_725_53692001239__b.jpg;Vegetation and habitats;1.0073189735412598
14;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/14/snev_NA_725_53812996246__b.jpg;Plants;0.6946215629577637
14;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/14/snev_NA_725_53841144110__b.jpg;Plants;0.6968300342559814
14;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/14/snev_NA_725_53841410720__b.jpg;Plants;0.6921136379241943
